0.0,3.311071683920892
0.0,1.0
1000.0,36671.0
1000.0,33889.0
1000.0,35333.0
1000.0,36539.0
1000.0,35539.0
1000.0,34073.0
1000.0,40045.0
1000.0,35065.0
1000.0,35171.0
1000.0,35834.0
