0.0,0.23588418162420666,0.46587125870780816,0.7017554403320148,0.8020062175223026,0.9022569947125905,1.0025077719028783,1.1027585490931662,1.197112221742849,1.2973629989331366,2.83061017949048,4.363857360047823,5.8971045406051665
0.0,0.04,0.079,0.119,0.136,0.153,0.17,0.187,0.203,0.22,0.48,0.74,1.0
1000.0,1132.0,1328.0,1722.0,2136.0,2314.0,3398.0,4170.0,6975.0,7244.0,33990.0,53918.0,66943.0
1000.0,1147.0,1360.0,1974.0,2039.0,2686.0,3873.0,6143.0,6353.0,7712.0,34498.0,54361.0,67829.0
1000.0,1148.0,1403.0,2131.0,2312.0,2636.0,3396.0,5775.0,6928.0,8386.0,34067.0,54942.0,68523.0
1000.0,1167.0,1450.0,2390.0,2854.0,2808.0,4793.0,5333.0,7832.0,10437.0,34547.0,54992.0,68781.0
1000.0,1162.0,1312.0,2050.0,3355.0,3349.0,4633.0,6873.0,7417.0,9901.0,36205.0,55383.0,68585.0
1000.0,1107.0,1488.0,2197.0,2174.0,3370.0,4048.0,4834.0,6273.0,7832.0,33346.0,52084.0,67390.0
1000.0,1155.0,1300.0,2056.0,2659.0,3603.0,4428.0,3837.0,7505.0,8598.0,35472.0,55166.0,68543.0
1000.0,1105.0,1367.0,2308.0,3064.0,4506.0,4577.0,5702.0,8120.0,8225.0,34932.0,53644.0,69169.0
1000.0,1104.0,1446.0,1645.0,2203.0,3615.0,4737.0,6067.0,7454.0,8814.0,33033.0,54742.0,67060.0
1000.0,1102.0,1363.0,2021.0,2211.0,2804.0,4297.0,5692.0,7276.0,9024.0,36526.0,54404.0,69935.0
