0.0,0.23588418162420666,0.46587125870780816,0.7017554403320148,0.8020062175223026,0.9022569947125905,1.0025077719028783,1.1027585490931662,1.197112221742849,1.2973629989331366,2.83061017949048,4.363857360047823,5.8971045406051665
0.0,0.04,0.079,0.119,0.136,0.153,0.17,0.187,0.203,0.22,0.48,0.74,1.0
1000.0,1162.0,1258.0,2021.0,2353.0,2336.0,4279.0,5555.0,7662.0,7918.0,35219.0,54779.0,69225.0
1000.0,1135.0,1396.0,2472.0,2541.0,3301.0,3583.0,6034.0,7289.0,9047.0,34222.0,53646.0,67367.0
1000.0,1104.0,1402.0,1900.0,3130.0,3219.0,3792.0,5970.0,6537.0,9154.0,35951.0,55141.0,69307.0
1000.0,1153.0,1521.0,2237.0,2494.0,3405.0,4125.0,6228.0,6641.0,6165.0,33865.0,51809.0,67389.0
1000.0,1129.0,1576.0,1730.0,2191.0,3588.0,4522.0,6489.0,6823.0,8919.0,34350.0,54151.0,68115.0
1000.0,1109.0,1271.0,2059.0,2466.0,3014.0,3595.0,5329.0,7012.0,9653.0,35046.0,54055.0,67985.0
1000.0,1118.0,1401.0,1920.0,2187.0,3359.0,3534.0,4937.0,7623.0,8086.0,35171.0,54325.0,67979.0
1000.0,1114.0,1575.0,1895.0,2232.0,3248.0,4163.0,5517.0,7416.0,7035.0,33715.0,54398.0,67582.0
1000.0,1138.0,1333.0,2634.0,3241.0,3131.0,4267.0,6015.0,8955.0,10016.0,37289.0,55112.0,69959.0
1000.0,1100.0,1416.0,1820.0,2374.0,3518.0,3909.0,5725.0,6742.0,8372.0,34513.0,54827.0,68269.0
