1.0298286282522704,2.059657256504541,2.574571570630676,3.089485884756811,3.604400198882946,5.973006043863168
0.1,0.2,0.25,0.3,0.35,0.58
1000.0,5272.0,8927.0,13483.0,19007.0,40831.0
1000.0,5953.0,9884.0,13718.0,18904.0,42857.0
1000.0,5497.0,9299.0,14860.0,19003.0,42463.0
1000.0,5853.0,9542.0,13889.0,20779.0,42597.0
1000.0,4454.0,7227.0,13374.0,17356.0,40747.0
1000.0,4696.0,8887.0,13064.0,17777.0,40263.0
1000.0,5015.0,8497.0,14083.0,19102.0,40497.0
1000.0,4461.0,10407.0,13792.0,18268.0,42750.0
1000.0,4697.0,10258.0,14487.0,18418.0,42152.0
1000.0,4377.0,8555.0,13769.0,19199.0,41086.0
1000.0,2889.0,8376.0,12403.0,17539.0,39599.0
1000.0,5920.0,8856.0,13524.0,20612.0,41208.0
1000.0,5759.0,9123.0,14540.0,19488.0,42331.0
1000.0,4850.0,9244.0,13493.0,19173.0,40985.0
1000.0,5452.0,9020.0,13960.0,16830.0,40896.0
1000.0,3763.0,8380.0,12578.0,18914.0,41169.0
1000.0,5204.0,9755.0,16363.0,20849.0,39976.0
1000.0,5503.0,8743.0,13866.0,19484.0,41676.0
1000.0,4944.0,8700.0,13676.0,18234.0,40864.0
1000.0,4129.0,7924.0,13117.0,18315.0,40110.0
1000.0,3996.0,9345.0,14158.0,19725.0,41909.0
1000.0,4209.0,8415.0,12359.0,18962.0,39284.0
1000.0,5173.0,9584.0,13925.0,18006.0,41669.0
1000.0,5058.0,9658.0,14529.0,19526.0,41857.0
1000.0,5195.0,6811.0,12988.0,17184.0,39992.0
1000.0,5486.0,8673.0,14428.0,19303.0,41402.0
1000.0,4257.0,8490.0,14077.0,16862.0,40267.0
1000.0,4958.0,10145.0,12646.0,19604.0,42716.0
1000.0,4019.0,7078.0,12879.0,18633.0,40661.0
1000.0,4725.0,8697.0,14866.0,17888.0,40378.0
1000.0,5673.0,8231.0,15628.0,19770.0,41397.0
1000.0,4262.0,11039.0,14330.0,18901.0,40607.0
1000.0,4661.0,8851.0,14201.0,19846.0,41392.0
1000.0,5348.0,8912.0,13225.0,17734.0,40251.0
1000.0,2999.0,9017.0,14404.0,18591.0,39716.0
1000.0,6274.0,9594.0,13478.0,18042.0,40598.0
1000.0,4827.0,9260.0,12848.0,19174.0,42430.0
1000.0,5612.0,9751.0,13350.0,18677.0,41973.0
1000.0,5209.0,8819.0,13185.0,20122.0,40887.0
1000.0,5948.0,9298.0,14781.0,18156.0,41528.0
1000.0,4635.0,8975.0,13689.0,18371.0,40549.0
1000.0,5186.0,6884.0,12618.0,17576.0,40337.0
1000.0,5222.0,9490.0,14232.0,20888.0,41750.0
1000.0,4837.0,9472.0,14202.0,18123.0,40285.0
1000.0,5625.0,10270.0,13780.0,18578.0,41986.0
1000.0,5383.0,8387.0,13940.0,19559.0,40496.0
1000.0,4509.0,9379.0,12332.0,18672.0,42554.0
1000.0,5658.0,9359.0,15001.0,19759.0,42335.0
1000.0,4327.0,7907.0,12879.0,18945.0,39528.0
1000.0,4221.0,8772.0,15011.0,19052.0,40153.0
1000.0,4893.0,8516.0,12175.0,16928.0,38795.0
1000.0,3794.0,8664.0,13255.0,17827.0,41105.0
1000.0,4520.0,8885.0,13384.0,18101.0,40169.0
1000.0,4210.0,8103.0,13289.0,19160.0,42174.0
1000.0,3979.0,8255.0,12533.0,18217.0,39492.0
1000.0,4359.0,8816.0,11186.0,16723.0,38461.0
1000.0,5240.0,7779.0,13415.0,18004.0,41999.0
1000.0,4849.0,8961.0,12867.0,18663.0,40013.0
1000.0,5301.0,9631.0,13549.0,18021.0,40235.0
1000.0,6021.0,10711.0,15203.0,17965.0,42130.0
1000.0,5521.0,8565.0,13101.0,19161.0,41842.0
1000.0,3513.0,8441.0,10765.0,15782.0,38520.0
1000.0,4496.0,9388.0,13670.0,18234.0,41137.0
1000.0,4904.0,7934.0,13168.0,18805.0,39801.0
1000.0,4640.0,10118.0,13358.0,16881.0,41096.0
1000.0,4368.0,8379.0,11694.0,17259.0,40547.0
1000.0,5698.0,9205.0,13805.0,17765.0,41912.0
1000.0,4405.0,9256.0,12770.0,17026.0,40280.0
1000.0,5331.0,10096.0,13367.0,18375.0,41164.0
1000.0,4837.0,8221.0,12095.0,18869.0,41739.0
1000.0,4276.0,8447.0,14436.0,18606.0,40376.0
1000.0,5713.0,8752.0,13878.0,19094.0,41618.0
1000.0,4306.0,7744.0,13360.0,16463.0,40817.0
1000.0,4189.0,9858.0,13357.0,19004.0,40988.0
1000.0,4565.0,7256.0,12632.0,16367.0,40126.0
1000.0,5627.0,9647.0,14410.0,19701.0,41288.0
1000.0,4688.0,9898.0,11478.0,17537.0,40582.0
1000.0,5545.0,9888.0,13861.0,19472.0,41742.0
1000.0,3687.0,9662.0,16237.0,19412.0,41246.0
1000.0,5446.0,9770.0,14583.0,20749.0,41965.0
1000.0,4555.0,9402.0,13925.0,19134.0,40027.0
1000.0,4992.0,7660.0,13395.0,18209.0,40195.0
1000.0,4273.0,9794.0,13634.0,18302.0,40036.0
1000.0,3923.0,8474.0,13462.0,18246.0,40841.0
1000.0,4129.0,8583.0,13841.0,20051.0,40341.0
1000.0,6325.0,9316.0,14709.0,20885.0,43049.0
1000.0,6497.0,9998.0,13669.0,19257.0,41069.0
1000.0,4713.0,7624.0,12930.0,18532.0,39498.0
1000.0,5469.0,9918.0,15355.0,18924.0,40474.0
1000.0,6190.0,9306.0,14894.0,19609.0,41083.0
1000.0,4073.0,7398.0,12308.0,19469.0,41771.0
1000.0,4738.0,7761.0,13393.0,18227.0,41860.0
1000.0,6229.0,10083.0,15027.0,18710.0,42549.0
1000.0,4243.0,7781.0,12822.0,18812.0,39690.0
1000.0,4338.0,8534.0,13180.0,18478.0,39825.0
1000.0,5181.0,10037.0,14900.0,19856.0,41768.0
1000.0,5715.0,9330.0,14582.0,17405.0,39957.0
1000.0,4766.0,8839.0,14293.0,18198.0,41371.0
1000.0,5463.0,9318.0,14149.0,20345.0,40729.0
1000.0,4216.0,8371.0,11849.0,16750.0,40553.0
