0.8825545442728476,1.7651090885456953,2.206386360682119,2.6476636328185426,3.0889409049549665,5.118816356782515
0.1,0.2,0.25,0.3,0.35,0.58
1000.0,1864.0,2748.0,4531.0,7247.0,25538.0
1000.0,2640.0,3844.0,6607.0,10775.0,29105.0
1000.0,2226.0,4144.0,7180.0,10910.0,30241.0
1000.0,2326.0,3002.0,6272.0,11260.0,29138.0
1000.0,2294.0,2579.0,5938.0,7625.0,28548.0
1000.0,2069.0,3349.0,7026.0,8740.0,26478.0
1000.0,1994.0,3962.0,7143.0,9671.0,27753.0
1000.0,2095.0,4121.0,5807.0,7452.0,28626.0
1000.0,2163.0,3083.0,4996.0,8103.0,28187.0
1000.0,2035.0,3865.0,5952.0,8891.0,28256.0
1000.0,2479.0,3074.0,5325.0,10893.0,29829.0
1000.0,2330.0,3700.0,5416.0,9782.0,27250.0
1000.0,1780.0,3902.0,6377.0,10067.0,28575.0
1000.0,1775.0,3237.0,5913.0,9079.0,29982.0
1000.0,2302.0,3951.0,5428.0,8825.0,28582.0
1000.0,2049.0,3499.0,6601.0,10224.0,28944.0
1000.0,2545.0,2922.0,5483.0,9017.0,27386.0
1000.0,1847.0,2632.0,6603.0,9084.0,27405.0
1000.0,1969.0,2987.0,5587.0,10619.0,28782.0
1000.0,2449.0,3752.0,6287.0,10256.0,27963.0
1000.0,1860.0,3603.0,6647.0,11290.0,30722.0
1000.0,2472.0,3194.0,5140.0,11413.0,27810.0
1000.0,2732.0,3573.0,6460.0,9530.0,29148.0
1000.0,2457.0,4262.0,7676.0,14237.0,31332.0
1000.0,1981.0,4444.0,5798.0,11219.0,28458.0
1000.0,2315.0,3637.0,7210.0,9031.0,28736.0
1000.0,2488.0,3434.0,5167.0,10715.0,26836.0
1000.0,2446.0,4318.0,6194.0,8710.0,29458.0
1000.0,2137.0,4532.0,7238.0,11180.0,28682.0
1000.0,2778.0,3329.0,5613.0,9547.0,27885.0
1000.0,1899.0,2389.0,7261.0,9032.0,26956.0
1000.0,1647.0,3343.0,7009.0,9050.0,29451.0
1000.0,2463.0,3710.0,6786.0,8263.0,26818.0
1000.0,2249.0,2585.0,6828.0,8055.0,28966.0
1000.0,2513.0,3226.0,6263.0,9462.0,28460.0
1000.0,2237.0,3072.0,6197.0,7970.0,26457.0
1000.0,1923.0,2648.0,6554.0,9530.0,27384.0
1000.0,2370.0,2641.0,4305.0,8564.0,27540.0
1000.0,2425.0,3049.0,5017.0,8677.0,28611.0
1000.0,2540.0,3858.0,6191.0,8314.0,28878.0
1000.0,1814.0,4078.0,5871.0,10969.0,28584.0
1000.0,2625.0,4940.0,5320.0,9232.0,29184.0
1000.0,1807.0,3623.0,5895.0,9835.0,29694.0
1000.0,2345.0,3996.0,7057.0,11286.0,29728.0
1000.0,1964.0,3391.0,5232.0,10932.0,27094.0
