0.7003369284876025,0.8492274565912661,1.0008752166968493,1.1497657448005127,1.2986562729041764
0.254,0.308,0.363,0.417,0.471
1000.0,2090.0,2531.0,4106.0,4763.0
1000.0,2385.0,4195.0,4599.0,6187.0
1000.0,2371.0,2445.0,5275.0,5848.0
1000.0,2030.0,2905.0,2852.0,4785.0
1000.0,2145.0,3355.0,4321.0,6658.0
1000.0,2308.0,3424.0,4243.0,5966.0
1000.0,1869.0,3670.0,6116.0,5450.0
1000.0,2537.0,3383.0,4441.0,5184.0
1000.0,3239.0,3789.0,5590.0,5471.0
1000.0,1819.0,2546.0,3723.0,4527.0
1000.0,2505.0,3151.0,4269.0,5889.0
1000.0,1792.0,3220.0,3423.0,5249.0
1000.0,2861.0,3519.0,5033.0,6861.0
1000.0,2113.0,3193.0,4565.0,6250.0
1000.0,2297.0,3380.0,3990.0,4807.0
1000.0,2077.0,2584.0,4049.0,4101.0
1000.0,2347.0,3226.0,5005.0,4315.0
1000.0,2865.0,3371.0,4207.0,6154.0
1000.0,1947.0,3220.0,4115.0,6032.0
1000.0,1967.0,3101.0,4282.0,3996.0
1000.0,3262.0,3693.0,5440.0,5714.0
1000.0,1844.0,2840.0,3538.0,4839.0
1000.0,2511.0,2895.0,3789.0,6878.0
1000.0,2271.0,2844.0,4605.0,5077.0
1000.0,3176.0,3592.0,3786.0,7029.0
1000.0,2798.0,3210.0,4397.0,5598.0
1000.0,2747.0,4202.0,5676.0,6195.0
1000.0,2577.0,3702.0,4754.0,5191.0
1000.0,2459.0,3200.0,4351.0,6985.0
1000.0,2240.0,3540.0,4639.0,6289.0
1000.0,2593.0,3014.0,4254.0,4565.0
1000.0,2585.0,3925.0,4451.0,6777.0
1000.0,1707.0,2572.0,4223.0,4713.0
1000.0,2485.0,2956.0,3505.0,5460.0
1000.0,1931.0,3630.0,3616.0,6485.0
1000.0,2124.0,3001.0,4873.0,6599.0
1000.0,2044.0,3154.0,4386.0,5931.0
1000.0,2358.0,2868.0,4108.0,5532.0
1000.0,1762.0,3192.0,3962.0,5836.0
1000.0,2508.0,3682.0,4594.0,5068.0
1000.0,2497.0,3871.0,6160.0,5423.0
1000.0,2321.0,2273.0,2903.0,5900.0
1000.0,2960.0,2873.0,4632.0,6263.0
1000.0,2222.0,3499.0,4622.0,5687.0
1000.0,2865.0,3923.0,4855.0,6543.0
1000.0,2218.0,3026.0,4242.0,6522.0
1000.0,2785.0,4672.0,4412.0,5228.0
1000.0,1938.0,3716.0,4015.0,6371.0
1000.0,2630.0,3315.0,4548.0,6094.0
1000.0,3014.0,3102.0,4087.0,5789.0
1000.0,2073.0,3264.0,4551.0,5874.0
1000.0,2856.0,4087.0,5431.0,6149.0
1000.0,1785.0,3696.0,4351.0,6374.0
1000.0,2635.0,2402.0,4109.0,4952.0
1000.0,2794.0,3184.0,4795.0,7052.0
1000.0,2443.0,3616.0,3671.0,4819.0
1000.0,2726.0,3334.0,3641.0,5702.0
1000.0,2258.0,2609.0,3436.0,4398.0
1000.0,2354.0,2731.0,3284.0,5872.0
1000.0,2389.0,2407.0,4549.0,5338.0
1000.0,2511.0,3678.0,4512.0,6369.0
1000.0,2808.0,2676.0,3896.0,6443.0
1000.0,2556.0,3933.0,4925.0,6086.0
1000.0,2517.0,3035.0,3754.0,5596.0
1000.0,2159.0,3046.0,4112.0,5411.0
1000.0,2452.0,3103.0,4588.0,4980.0
1000.0,2432.0,3554.0,4539.0,5547.0
1000.0,2666.0,3629.0,2936.0,5134.0
1000.0,1821.0,2706.0,3837.0,4451.0
1000.0,2421.0,2960.0,3936.0,5000.0
1000.0,2436.0,3442.0,4327.0,6545.0
1000.0,2203.0,3308.0,4706.0,5930.0
1000.0,2593.0,3191.0,4820.0,5905.0
1000.0,1799.0,3112.0,3314.0,5448.0
1000.0,2952.0,4044.0,4701.0,6609.0
1000.0,2580.0,3650.0,4876.0,5740.0
1000.0,2543.0,2568.0,4800.0,5924.0
1000.0,2172.0,2731.0,5072.0,4667.0
1000.0,2774.0,2659.0,3611.0,5365.0
1000.0,2592.0,3109.0,4234.0,6153.0
1000.0,2384.0,4017.0,4146.0,5681.0
1000.0,2336.0,2184.0,3404.0,4967.0
1000.0,3316.0,3436.0,4336.0,5756.0
1000.0,2291.0,2722.0,3717.0,5931.0
1000.0,2622.0,3679.0,6092.0,7006.0
1000.0,2656.0,3151.0,3927.0,4959.0
1000.0,2736.0,3461.0,3535.0,5661.0
1000.0,2717.0,4059.0,5016.0,6506.0
1000.0,2170.0,2850.0,3618.0,4727.0
1000.0,1783.0,2788.0,3515.0,5046.0
1000.0,3053.0,2735.0,4984.0,6421.0
1000.0,2162.0,2726.0,3983.0,5323.0
1000.0,2676.0,2558.0,4592.0,5943.0
1000.0,2532.0,3385.0,3797.0,5533.0
1000.0,2788.0,2538.0,4591.0,4912.0
1000.0,2592.0,2543.0,5071.0,5112.0
1000.0,3081.0,3798.0,5376.0,5732.0
1000.0,2397.0,4027.0,4239.0,5538.0
1000.0,2068.0,2743.0,4386.0,5578.0
1000.0,2442.0,3031.0,4424.0,5360.0
