0.7000391486953317,0.850156953010742,1.0002747573261523,1.1503925616415624,1.3005103659569728
0.457,0.555,0.653,0.751,0.849
1000.0,2378.0,3529.0,3162.0,5941.0
1000.0,2812.0,2952.0,5274.0,4820.0
1000.0,2702.0,2358.0,2895.0,3516.0
1000.0,2084.0,2674.0,3115.0,4104.0
1000.0,2097.0,3403.0,4005.0,5967.0
1000.0,2636.0,3414.0,4393.0,4967.0
1000.0,1974.0,2797.0,3537.0,3896.0
1000.0,2685.0,2793.0,3933.0,4664.0
1000.0,2019.0,2206.0,3279.0,3572.0
1000.0,2661.0,2645.0,4434.0,4690.0
1000.0,2391.0,3038.0,2988.0,4691.0
1000.0,2257.0,2734.0,3101.0,3993.0
1000.0,2430.0,2825.0,2952.0,4242.0
1000.0,2589.0,3120.0,3794.0,4637.0
1000.0,2898.0,2660.0,2893.0,3775.0
1000.0,2637.0,2458.0,5079.0,4338.0
1000.0,1980.0,2612.0,3015.0,4881.0
1000.0,2264.0,2987.0,4435.0,5119.0
1000.0,2592.0,3526.0,3841.0,4289.0
1000.0,2755.0,3196.0,4047.0,5400.0
1000.0,2252.0,2914.0,3622.0,5739.0
1000.0,2710.0,2924.0,3667.0,5286.0
1000.0,2220.0,2295.0,3315.0,4121.0
1000.0,2966.0,3627.0,4101.0,5644.0
1000.0,1703.0,2900.0,3032.0,3122.0
1000.0,2000.0,2997.0,2538.0,4109.0
1000.0,2507.0,3063.0,3848.0,5262.0
1000.0,1912.0,2563.0,4011.0,3882.0
1000.0,2090.0,2967.0,4005.0,3976.0
1000.0,2204.0,2865.0,3956.0,4865.0
1000.0,1957.0,2195.0,3436.0,3752.0
1000.0,2088.0,2715.0,3518.0,5132.0
1000.0,2869.0,2773.0,4687.0,5555.0
1000.0,1882.0,2896.0,3824.0,4185.0
1000.0,1935.0,2391.0,3054.0,3641.0
1000.0,2404.0,3054.0,4117.0,3831.0
1000.0,2523.0,3119.0,3739.0,4939.0
1000.0,2915.0,2250.0,2796.0,4432.0
1000.0,2441.0,2986.0,3193.0,4346.0
1000.0,1951.0,2046.0,2901.0,3640.0
1000.0,2078.0,3244.0,4019.0,4252.0
1000.0,2199.0,2192.0,4556.0,4869.0
1000.0,2603.0,2232.0,3349.0,3327.0
1000.0,2290.0,2632.0,3769.0,4332.0
1000.0,2301.0,3848.0,3831.0,4211.0
1000.0,2486.0,2587.0,3739.0,3695.0
1000.0,2237.0,2586.0,4154.0,4307.0
1000.0,2697.0,3189.0,3957.0,4694.0
1000.0,2769.0,4043.0,4236.0,5052.0
1000.0,2570.0,2914.0,3909.0,4356.0
1000.0,3040.0,3296.0,4517.0,4794.0
1000.0,1927.0,2765.0,2757.0,3860.0
1000.0,2580.0,4205.0,4004.0,4509.0
1000.0,1856.0,4456.0,3672.0,4498.0
1000.0,2662.0,2921.0,3160.0,4272.0
1000.0,2127.0,4190.0,3578.0,4947.0
1000.0,3103.0,2687.0,4301.0,4079.0
1000.0,2035.0,2609.0,2864.0,3147.0
1000.0,2576.0,2912.0,3416.0,4549.0
1000.0,1797.0,2452.0,3353.0,5097.0
1000.0,2561.0,3025.0,3903.0,5241.0
1000.0,2081.0,3108.0,3297.0,4653.0
1000.0,2125.0,2084.0,3235.0,4055.0
1000.0,2274.0,2508.0,3027.0,4255.0
1000.0,2270.0,3159.0,3850.0,4616.0
1000.0,2097.0,1965.0,3785.0,3324.0
1000.0,2067.0,2064.0,3019.0,3387.0
1000.0,2008.0,2449.0,3455.0,4665.0
1000.0,2447.0,4220.0,3955.0,5400.0
1000.0,1928.0,2194.0,2997.0,4359.0
1000.0,2558.0,3018.0,3628.0,3770.0
1000.0,2513.0,2496.0,3663.0,4103.0
1000.0,3158.0,3218.0,4977.0,4836.0
1000.0,1828.0,2292.0,3391.0,3052.0
1000.0,1982.0,3067.0,3869.0,4121.0
1000.0,2554.0,2577.0,3275.0,4145.0
1000.0,2444.0,2425.0,3805.0,4033.0
1000.0,2028.0,2632.0,3665.0,5615.0
1000.0,2440.0,2796.0,3544.0,3683.0
1000.0,1777.0,2134.0,3548.0,2737.0
1000.0,2699.0,2423.0,3558.0,4490.0
1000.0,1833.0,2693.0,3190.0,4152.0
1000.0,2235.0,2723.0,3775.0,4746.0
1000.0,2004.0,1764.0,2208.0,3472.0
1000.0,2133.0,1996.0,3906.0,5340.0
1000.0,2238.0,2854.0,3479.0,2938.0
1000.0,2233.0,2755.0,3557.0,3666.0
1000.0,2333.0,3206.0,3285.0,4180.0
1000.0,1942.0,2911.0,2800.0,4274.0
1000.0,1866.0,2067.0,2560.0,3475.0
1000.0,1923.0,2723.0,3719.0,3466.0
1000.0,2367.0,2862.0,4000.0,4491.0
1000.0,2470.0,2227.0,3788.0,3997.0
1000.0,3063.0,3181.0,3232.0,7758.0
1000.0,1723.0,2382.0,2559.0,3333.0
1000.0,3183.0,3247.0,4584.0,5360.0
1000.0,1490.0,2128.0,2223.0,3421.0
1000.0,2168.0,2965.0,2921.0,4565.0
1000.0,2161.0,2756.0,3820.0,4988.0
1000.0,2665.0,2803.0,3837.0,4134.0
