x1
1000.0
1006.0
1006.0
1018.0
1034.0
1047.0
1058.0
1063.0
1077.0
1104.0
1129.0
1135.0
1156.0
1169.0
1187.0
1207.0
1216.0
1230.0
1251.0
1286.0
1313.0
1353.0
1391.0
1425.0
1465.0
1520.0
1557.0
1588.0
1646.0
1678.0
1723.0
1781.0
1822.0
1866.0
1910.0
1959.0
2001.0
2050.0
2090.0
2135.0
2189.0
2257.0
2317.0
2395.0
2446.0
2506.0
2600.0
2667.0
2736.0
2807.0
2888.0
2958.0
3061.0
3169.0
3270.0
3373.0
3474.0
3572.0
3678.0
3789.0
3882.0
3996.0
4092.0
4197.0
4276.0
4371.0
4483.0
4614.0
4746.0
4861.0
4940.0
5024.0
5154.0
5298.0
5446.0
5551.0
5697.0
5809.0
5917.0
6023.0
6135.0
6230.0
6332.0
6465.0
6596.0
6734.0
6867.0
7005.0
7146.0
7288.0
7417.0
7524.0
7631.0
7745.0
7844.0
7993.0
8145.0
8264.0
8380.0
8497.0
8673.0
8817.0
8956.0
9117.0
9262.0
9392.0
9544.0
9688.0
9836.0
9959.0
10106.0
10239.0
10374.0
10503.0
10606.0
10770.0
10902.0
11027.0
11139.0
11300.0
11401.0
11535.0
11653.0
11753.0
11856.0
11941.0
12071.0
12195.0
12299.0
12419.0
12526.0
12608.0
12739.0
12854.0
12986.0
13110.0
13192.0
13314.0
13413.0
13481.0
13597.0
13712.0
13802.0
13896.0
13990.0
14058.0
14158.0
14258.0
14348.0
14472.0
14539.0
14620.0
14704.0
14821.0
14861.0
14952.0
15022.0
15111.0
15211.0
15309.0
15407.0
15481.0
15559.0
15650.0
15736.0
15830.0
15892.0
15949.0
16055.0
16144.0
16181.0
16241.0
16360.0
16416.0
16517.0
16602.0
16662.0
16748.0
16794.0
16838.0
16893.0
16911.0
16974.0
17011.0
17085.0
17165.0
17221.0
17259.0
17274.0
17301.0
17326.0
17343.0
17374.0
17442.0
17464.0
17464.0
17472.0
17502.0
17530.0
17551.0
17546.0
17580.0
17612.0
17614.0
17603.0
17627.0
17644.0
17644.0
17664.0
17694.0
17697.0
17685.0
17715.0
17706.0
17742.0
17742.0
17728.0
17712.0
17717.0
17717.0
17732.0
17712.0
17711.0
17725.0
17703.0
17710.0
17711.0
17716.0
17721.0
17713.0
17726.0
17734.0
17708.0
17674.0
17649.0
17641.0
17601.0
17574.0
17551.0
17541.0
17555.0
17559.0
17579.0
17561.0
17558.0
17547.0
17502.0
17465.0
17464.0
17453.0
17404.0
17370.0
17322.0
17320.0
17274.0
17236.0
17181.0
17143.0
17095.0
17015.0
17007.0
16946.0
16913.0
16878.0
16845.0
16783.0
16771.0
16726.0
16669.0
16617.0
16603.0
16556.0
16507.0
16430.0
16357.0
16327.0
16284.0
16207.0
16149.0
16095.0
16060.0
16030.0
16005.0
15967.0
15926.0
15914.0
15888.0
15850.0
15820.0
15805.0
15753.0
15683.0
15660.0
15614.0
15541.0
15486.0
15451.0
15423.0
15407.0
15382.0
15320.0
15281.0
15254.0
15199.0
15145.0
15101.0
15046.0
15025.0
14947.0
14908.0
14840.0
14792.0
14719.0
14679.0
14639.0
14577.0
14495.0
14440.0
14402.0
14354.0
14289.0
14222.0
14160.0
14099.0
14035.0
13975.0
13921.0
13865.0
13776.0
13695.0
13649.0
13581.0
13521.0
13475.0
13434.0
13384.0
13326.0
13283.0
13240.0
13184.0
13126.0
13081.0
12994.0
12949.0
12885.0
12798.0
12745.0
12714.0
12659.0
12584.0
12525.0
12476.0
12429.0
12372.0
12340.0
12275.0
12230.0
12162.0
12091.0
12047.0
11970.0
11905.0
11852.0
11790.0
11756.0
11718.0
11650.0
11611.0
11544.0
11500.0
11443.0
11385.0
11332.0
11243.0
11210.0
11154.0
11110.0
11061.0
11012.0
10960.0
10920.0
10862.0
10799.0
10762.0
10730.0
10667.0
10618.0
10560.0
10514.0
10457.0
10408.0
10336.0
10258.0
10195.0
10144.0
10092.0
10020.0
9947.0
9898.0
9851.0
9795.0
9746.0
9694.0
9641.0
9619.0
9573.0
9527.0
9481.0
9430.0
9389.0
9348.0
9283.0
9240.0
9193.0
9118.0
9081.0
9032.0
8988.0
8942.0
8887.0
8845.0
8798.0
8769.0
8724.0
8669.0
8618.0
8571.0
8538.0
8494.0
8455.0
8432.0
8384.0
8349.0
8303.0
8263.0
8224.0
8186.0
8138.0
8085.0
8056.0
8018.0
7956.0
7905.0
7873.0
7817.0
7773.0
7726.0
7682.0
7647.0
7601.0
7538.0
7484.0
7463.0
7419.0
7384.0
7369.0
7337.0
7319.0
7253.0
7201.0
7156.0
7125.0
7090.0
7055.0
7021.0
6973.0
6942.0
6891.0
6861.0
6816.0
6772.0
6734.0
6680.0
6652.0
6619.0
6590.0
6546.0
6513.0
6476.0
6437.0
6385.0
6358.0
6328.0
6293.0
6250.0
6217.0
6186.0
6161.0
6141.0
6119.0
6087.0
6053.0
6018.0
5993.0
5966.0
5919.0
5900.0
5870.0
5832.0
5805.0
5766.0
5732.0
5696.0
5656.0
5630.0
5610.0
5591.0
5548.0
5535.0
5521.0
5481.0
5449.0
5417.0
5381.0
5344.0
5318.0
5274.0
5251.0
5222.0
5195.0
5162.0
5136.0
5114.0
5082.0
5060.0
5033.0
4995.0
4964.0
4936.0
4901.0
4870.0
4857.0
4845.0
4816.0
4781.0
4745.0
4723.0
4699.0
4655.0
4621.0
4583.0
4570.0
4537.0
4518.0
4490.0
4449.0
4428.0
4403.0
4369.0
4348.0
4320.0
4304.0
4283.0
4259.0
4242.0
4211.0
4177.0
4172.0
4137.0
4107.0
4074.0
4049.0
4029.0
4001.0
3976.0
3954.0
3934.0
3919.0
3907.0
3879.0
3866.0
3849.0
3825.0
3802.0
3781.0
3766.0
3760.0
3732.0
3704.0
3683.0
3661.0
3634.0
3624.0
3598.0
3571.0
3552.0
3531.0
3507.0
3487.0
3471.0
3451.0
3433.0
3415.0
3390.0
3362.0
3341.0
3338.0
3313.0
3290.0
3272.0
3256.0
3235.0
3217.0
3207.0
3191.0
3165.0
3147.0
3132.0
3115.0
3104.0
3089.0
3063.0
3059.0
3045.0
3031.0
3016.0
2999.0
2977.0
2953.0
2942.0
2924.0
2900.0
2888.0
2868.0
2851.0
2838.0
2810.0
2802.0
2784.0
2757.0
2737.0
2725.0
2707.0
2700.0
2687.0
2668.0
2655.0
2639.0
2623.0
2606.0
2594.0
2589.0
2572.0
2546.0
2533.0
2510.0
2501.0
2486.0
2479.0
2454.0
2432.0
2415.0
2401.0
2385.0
2375.0
2363.0
2349.0
2339.0
2327.0
2314.0
2296.0
2286.0
2272.0
2259.0
2239.0
2224.0
2207.0
2196.0
2178.0
2155.0
2144.0
2133.0
2117.0
2103.0
2091.0
2077.0
2062.0
2056.0
2040.0
2035.0
2019.0
1997.0
1991.0
1976.0
1960.0
1939.0
1922.0
1911.0
1900.0
1895.0
1875.0
1863.0
1850.0
1842.0
1829.0
1822.0
1809.0
1807.0
1799.0
1795.0
1785.0
1765.0
1760.0
1758.0
1752.0
1743.0
1733.0
1726.0
1721.0
1717.0
1704.0
1698.0
1701.0
1684.0
1678.0
1662.0
1643.0
1626.0
1621.0
1610.0
1597.0
1588.0
1574.0
1573.0
1557.0
1550.0
1530.0
1524.0
1515.0
1499.0
1489.0
1477.0
1473.0
1469.0
1462.0
1462.0
1448.0
1438.0
1430.0
1417.0
1410.0
1395.0
1380.0
1372.0
1357.0
1355.0
1359.0
1345.0
1340.0
1333.0
1328.0
1318.0
1309.0
1304.0
1296.0
1289.0
1282.0
1281.0
1265.0
1259.0
1246.0
1240.0
1231.0
1218.0
1200.0
1198.0
1194.0
1189.0
1185.0
1172.0
1159.0
1157.0
1146.0
1138.0
1121.0
1111.0
1111.0
1102.0
1104.0
1095.0
1088.0
1080.0
1072.0
1059.0
1055.0
1045.0
1045.0
1042.0
1036.0
1028.0
1014.0
1007.0
1002.0
995.0
988.0
